,sale_year,sale_month,license_id,license_name,billing_period,n_cancel,n_purch,cancel_amount,purch_amount,freq,revenue
19271,2021,mar21,55635,enterprise,month,0,1,0.0,10.99,1,10.99
19272,2021,mar21,55646,smart plus,month,0,1,0.0,8.99,1,8.99
19273,2021,mar21,55647,enterprise,month,1,0,10.99,0.0,-1,-10.99
19274,2021,mar21,55656,smart,month,0,1,0.0,3.5,1,3.5
19275,2021,mar21,55658,smart,month,1,0,3.5,0.0,-1,-3.5
19276,2021,mar21,55662,enterprise,month,0,1,0.0,10.99,1,10.99
19277,2021,mar21,55666,enterprise,month,0,1,0.0,10.99,1,10.99
19278,2021,mar21,55668,enterprise,month,0,1,0.0,10.99,1,10.99
19279,2021,mar21,55670,smart,month,1,1,3.5,3.5,0,0.0
19280,2021,mar21,55674,smart plus,month,0,1,0.0,8.99,1,8.99
19281,2021,mar21,55683,smart,month,0,1,0.0,3.5,1,3.5
19282,2021,mar21,55687,smart plus,month,0,1,0.0,8.99,1,8.99
19283,2021,mar21,55690,smart,month,0,1,0.0,3.5,1,3.5
19284,2021,mar21,55693,smart,month,0,1,0.0,3.5,1,3.5
19285,2021,mar21,55695,enterprise,month,0,1,0.0,10.99,1,10.99
19286,2021,mar21,55701,smart,month,0,1,0.0,3.5,1,3.5
19287,2021,mar21,55703,enterprise,year,0,1,0.0,19.99,1,19.99
19288,2021,mar21,55708,smart,month,0,1,0.0,3.5,1,3.5
19289,2021,mar21,55725,smart plus,month,0,1,0.0,8.99,1,8.99
19290,2021,mar21,55726,smart,month,0,1,0.0,3.5,1,3.5
19291,2021,mar21,55729,smart plus,month,1,0,8.99,0.0,-1,-8.99
19292,2021,mar21,55733,smart,month,0,1,0.0,3.5,1,3.5
19293,2021,mar21,55735,smart plus,month,1,0,8.99,0.0,-1,-8.99
19294,2021,mar21,55738,enterprise,month,0,1,0.0,10.99,1,10.99
19295,2021,mar21,55739,smart,month,0,1,0.0,3.5,1,3.5
19296,2021,mar21,55750,enterprise,month,0,1,0.0,10.99,1,10.99
19297,2021,mar21,55752,enterprise,month,0,1,0.0,10.99,1,10.99
19298,2021,mar21,55764,smart,month,0,1,0.0,3.5,1,3.5
19299,2021,mar21,55768,smart,month,0,1,0.0,3.5,1,3.5
19300,2021,mar21,55771,smart plus,month,1,0,8.99,0.0,-1,-8.99
19301,2021,mar21,55783,enterprise,month,0,1,0.0,10.99,1,10.99
19302,2021,mar21,55785,smart plus,month,0,1,0.0,8.99,1,8.99
19303,2021,mar21,55786,smart plus,month,0,1,0.0,8.99,1,8.99
19304,2021,mar21,55801,smart plus,month,1,0,8.99,0.0,-1,-8.99
19305,2021,mar21,55805,smart,month,0,1,0.0,3.5,1,3.5
19306,2021,mar21,55806,enterprise,month,0,1,0.0,10.99,1,10.99
19307,2021,mar21,55808,smart plus,month,1,0,8.99,0.0,-1,-8.99
19308,2021,mar21,55811,enterprise,month,1,0,10.99,0.0,-1,-10.99
19309,2021,mar21,55818,enterprise,month,0,1,0.0,10.99,1,10.99
19310,2021,mar21,55826,smart plus,month,1,0,8.99,0.0,-1,-8.99
19311,2021,mar21,55827,smart,month,0,1,0.0,3.5,1,3.5
19312,2021,mar21,55837,enterprise,month,0,1,0.0,10.99,1,10.99
19313,2021,mar21,55838,smart,month,0,1,0.0,3.5,1,3.5
19314,2021,mar21,55839,smart plus,month,0,1,0.0,8.99,1,8.99
19315,2021,mar21,55840,enterprise,month,0,1,0.0,10.99,1,10.99
19316,2021,mar21,55842,smart,month,0,1,0.0,3.5,1,3.5
19317,2021,mar21,55843,enterprise,month,0,1,0.0,10.99,1,10.99
19318,2021,mar21,55864,smart,month,0,1,0.0,3.5,1,3.5
19319,2021,mar21,55865,smart,month,0,1,0.0,3.5,1,3.5
19320,2021,mar21,55870,smart,month,1,0,3.5,0.0,-1,-3.5
19321,2021,mar21,55877,smart,month,0,1,0.0,3.5,1,3.5
19322,2021,mar21,55881,smart plus,month,0,1,0.0,8.99,1,8.99
19323,2021,mar21,55882,enterprise,month,0,1,0.0,10.99,1,10.99
19324,2021,mar21,55883,enterprise,month,1,0,10.99,0.0,-1,-10.99
19325,2021,mar21,55885,smart plus,month,1,0,8.99,0.0,-1,-8.99
19326,2021,mar21,55894,enterprise,month,0,1,0.0,10.99,1,10.99
19327,2021,mar21,55895,smart,month,0,1,0.0,3.5,1,3.5
19328,2021,mar21,55907,smart,month,0,1,0.0,3.5,1,3.5
19329,2021,mar21,55909,enterprise,month,0,1,0.0,10.99,1,10.99
19330,2021,mar21,55916,enterprise,month,0,1,0.0,10.99,1,10.99
19331,2021,mar21,55921,smart,month,1,0,3.5,0.0,-1,-3.5
19332,2021,mar21,55922,smart plus,month,0,1,0.0,8.99,1,8.99
19333,2021,mar21,55939,smart,month,0,1,0.0,3.5,1,3.5
19334,2021,mar21,55944,enterprise,month,0,1,0.0,10.99,1,10.99
19335,2021,mar21,55946,smart plus,month,0,1,0.0,8.99,1,8.99
19336,2021,mar21,55952,smart plus,month,0,1,0.0,8.99,1,8.99
19337,2021,mar21,55955,smart,month,0,1,0.0,3.5,1,3.5
19338,2021,mar21,55959,enterprise,month,1,0,10.99,0.0,-1,-10.99
19339,2021,mar21,55963,smart plus,month,1,0,8.99,0.0,-1,-8.99
19340,2021,mar21,55965,enterprise,month,0,1,0.0,10.99,1,10.99
19341,2021,mar21,55967,enterprise,month,1,0,10.99,0.0,-1,-10.99
19342,2021,mar21,55970,enterprise,month,0,1,0.0,10.99,1,10.99
19343,2021,mar21,55972,smart plus,month,0,1,0.0,8.99,1,8.99
19344,2021,mar21,55978,smart plus,month,0,1,0.0,8.99,1,8.99
19345,2021,mar21,55979,enterprise,month,0,1,0.0,10.99,1,10.99
19346,2021,mar21,55981,smart plus,month,0,1,0.0,8.99,1,8.99
19347,2021,mar21,55984,enterprise,month,0,1,0.0,10.99,1,10.99
19348,2021,mar21,55995,enterprise,month,0,1,0.0,10.99,1,10.99
19349,2021,mar21,55996,enterprise,month,0,1,0.0,10.99,1,10.99
19350,2021,mar21,56001,smart plus,month,1,0,8.99,0.0,-1,-8.99
19351,2021,mar21,56002,smart,month,0,1,0.0,3.5,1,3.5
19352,2021,mar21,56009,enterprise,month,0,1,0.0,10.99,1,10.99
19353,2021,mar21,56018,smart plus,month,0,1,0.0,8.99,1,8.99
19354,2021,mar21,56021,enterprise,month,0,1,0.0,10.99,1,10.99
19355,2021,mar21,56030,smart,month,1,0,3.5,0.0,-1,-3.5
19356,2021,mar21,56039,smart,month,0,1,0.0,3.5,1,3.5
19357,2021,mar21,56042,smart plus,month,1,0,8.99,0.0,-1,-8.99
19358,2021,mar21,56045,smart,month,0,1,0.0,3.5,1,3.5
19359,2021,mar21,56054,smart plus,month,0,1,0.0,8.99,1,8.99
19360,2021,mar21,56092,enterprise,month,1,0,10.99,0.0,-1,-10.99
19361,2021,mar21,56094,smart,month,0,1,0.0,3.5,1,3.5
19362,2021,mar21,56097,enterprise,month,0,1,0.0,10.99,1,10.99
19363,2021,mar21,56099,smart plus,month,0,1,0.0,8.99,1,8.99
19364,2021,mar21,56103,smart,year,0,1,0.0,25.0,1,25.0
19365,2021,mar21,56129,enterprise,month,0,1,0.0,10.99,1,10.99
19366,2021,mar21,56131,smart plus,month,0,1,0.0,8.99,1,8.99
19367,2021,mar21,56132,enterprise,month,0,1,0.0,10.99,1,10.99
19368,2021,mar21,56144,smart plus,month,1,1,8.99,8.99,0,0.0
19369,2021,mar21,56147,smart,month,0,1,0.0,3.5,1,3.5
19370,2021,mar21,56148,enterprise,month,0,1,0.0,10.99,1,10.99
19371,2021,mar21,56151,smart plus,month,0,1,0.0,8.99,1,8.99
19372,2021,mar21,56156,smart,month,0,1,0.0,3.5,1,3.5
19373,2021,mar21,56157,smart plus,month,1,1,8.99,8.99,0,0.0
19374,2021,mar21,56160,enterprise,month,0,1,0.0,10.99,1,10.99
19375,2021,mar21,56162,enterprise,month,0,1,0.0,10.99,1,10.99
19376,2021,mar21,56164,smart,month,0,1,0.0,3.5,1,3.5
19377,2021,mar21,56181,enterprise,month,0,1,0.0,10.99,1,10.99
19378,2021,mar21,56193,enterprise,month,0,1,0.0,10.99,1,10.99
19379,2021,mar21,56197,smart,month,1,0,3.5,0.0,-1,-3.5
19380,2021,mar21,56208,smart,month,0,1,0.0,3.5,1,3.5
19381,2021,mar21,56211,smart,month,0,1,0.0,3.5,1,3.5
19382,2021,mar21,56218,enterprise,month,0,1,0.0,10.99,1,10.99
19383,2021,mar21,56226,smart plus,month,0,1,0.0,8.99,1,8.99
19384,2021,mar21,56243,enterprise,month,1,0,10.99,0.0,-1,-10.99
19385,2021,mar21,56247,smart plus,month,1,0,8.99,0.0,-1,-8.99
19386,2021,mar21,56259,enterprise,month,0,1,0.0,10.99,1,10.99
19387,2021,mar21,56263,enterprise,month,0,1,0.0,10.99,1,10.99
19388,2021,mar21,56264,enterprise,month,1,0,10.99,0.0,-1,-10.99
19389,2021,mar21,56270,smart plus,month,1,0,8.99,0.0,-1,-8.99
19390,2021,mar21,56271,enterprise,month,1,1,10.99,10.99,0,0.0
19391,2021,mar21,56274,enterprise,month,1,0,10.99,0.0,-1,-10.99
19392,2021,mar21,56275,smart plus,month,0,1,0.0,8.99,1,8.99
19393,2021,mar21,56280,enterprise,month,0,1,0.0,10.99,1,10.99
19394,2021,mar21,56282,smart plus,month,0,1,0.0,8.99,1,8.99
19395,2021,mar21,56284,smart plus,month,0,1,0.0,8.99,1,8.99
19396,2021,mar21,56286,smart plus,month,0,1,0.0,8.99,1,8.99
19397,2021,mar21,56287,smart,month,1,0,3.5,0.0,-1,-3.5
19398,2021,mar21,56299,smart plus,month,1,0,8.99,0.0,-1,-8.99
19399,2021,mar21,56301,enterprise,month,0,1,0.0,10.99,1,10.99
19400,2021,mar21,56303,smart plus,month,0,1,0.0,8.99,1,8.99
19401,2021,mar21,56305,enterprise,month,0,1,0.0,10.99,1,10.99
19402,2021,mar21,56306,enterprise,month,0,1,0.0,10.99,1,10.99
19403,2021,mar21,56320,smart,month,0,1,0.0,3.5,1,3.5
19404,2021,mar21,56325,enterprise,month,0,1,0.0,10.99,1,10.99
19405,2021,mar21,56328,smart,month,1,0,3.5,0.0,-1,-3.5
19406,2021,mar21,56329,enterprise,month,0,1,0.0,10.99,1,10.99
19407,2021,mar21,56334,enterprise,month,0,1,0.0,10.99,1,10.99
19408,2021,mar21,56337,smart,month,0,1,0.0,3.5,1,3.5
19409,2021,mar21,56338,smart plus,month,0,1,0.0,8.99,1,8.99
19410,2021,mar21,56340,smart,month,0,1,0.0,3.5,1,3.5
19411,2021,mar21,56343,smart,month,0,1,0.0,3.5,1,3.5
19412,2021,mar21,56345,enterprise,month,0,1,0.0,10.99,1,10.99
19413,2021,mar21,56345,smart plus,month,1,0,8.99,0.0,-1,-8.99
19414,2021,mar21,56347,smart plus,month,0,1,0.0,8.99,1,8.99
19415,2021,mar21,56349,smart plus,month,0,1,0.0,8.99,1,8.99
19416,2021,mar21,56354,smart plus,month,1,0,8.99,0.0,-1,-8.99
19417,2021,mar21,56356,enterprise,month,0,1,0.0,10.99,1,10.99
19418,2021,mar21,56361,enterprise,month,1,0,10.99,0.0,-1,-10.99
19419,2021,mar21,56362,smart plus,month,0,1,0.0,8.99,1,8.99
19420,2021,mar21,56371,smart plus,month,0,1,0.0,8.99,1,8.99
19421,2021,mar21,56373,enterprise,month,0,1,0.0,10.99,1,10.99
19422,2021,mar21,56377,smart plus,month,0,1,0.0,8.99,1,8.99
19423,2021,mar21,56378,enterprise,month,0,1,0.0,10.99,1,10.99
19424,2021,mar21,56379,smart,month,0,1,0.0,3.5,1,3.5
19425,2021,mar21,56384,enterprise,month,0,1,0.0,10.99,1,10.99
19426,2021,mar21,56386,smart plus,month,0,1,0.0,8.99,1,8.99
19427,2021,mar21,56387,enterprise,month,1,0,10.99,0.0,-1,-10.99
19428,2021,mar21,56389,enterprise,month,0,1,0.0,10.99,1,10.99
19429,2021,mar21,56394,enterprise,month,1,0,10.99,0.0,-1,-10.99
19430,2021,mar21,56396,enterprise,month,0,1,0.0,10.99,1,10.99
19431,2021,mar21,56398,enterprise,month,1,0,10.99,0.0,-1,-10.99
19432,2021,mar21,56400,enterprise,month,0,1,0.0,10.99,1,10.99
19433,2021,mar21,56401,enterprise,month,0,1,0.0,10.99,1,10.99
19434,2021,mar21,56402,enterprise,month,0,1,0.0,10.99,1,10.99
19435,2021,mar21,56403,smart,month,0,1,0.0,3.5,1,3.5
19436,2021,mar21,56405,smart plus,month,0,1,0.0,8.99,1,8.99
19437,2021,mar21,56411,enterprise,month,0,1,0.0,10.99,1,10.99
19438,2021,mar21,56414,smart,month,1,1,3.5,3.5,0,0.0
19439,2021,mar21,56415,smart plus,month,0,1,0.0,8.99,1,8.99
19440,2021,mar21,56422,enterprise,month,1,0,10.99,0.0,-1,-10.99
19441,2021,mar21,56428,smart,month,0,1,0.0,3.5,1,3.5
19442,2021,mar21,56437,smart plus,year,0,1,0.0,15.99,1,15.99
19443,2021,mar21,56440,enterprise,month,1,0,10.99,0.0,-1,-10.99
19444,2021,mar21,56444,smart plus,month,0,1,0.0,8.99,1,8.99
19445,2021,mar21,56445,enterprise,month,1,0,10.99,0.0,-1,-10.99
19446,2021,mar21,56450,smart,month,0,1,0.0,3.5,1,3.5
19447,2021,mar21,56451,enterprise,month,1,1,10.99,10.99,0,0.0
19448,2021,mar21,56452,smart,month,1,0,3.5,0.0,-1,-3.5
19449,2021,mar21,56457,enterprise,month,0,1,0.0,10.99,1,10.99
19450,2021,mar21,56459,smart plus,month,0,1,0.0,8.99,1,8.99
19451,2021,mar21,56460,enterprise,month,0,1,0.0,10.99,1,10.99
19452,2021,mar21,56464,enterprise,month,0,1,0.0,10.99,1,10.99
19453,2021,mar21,56469,smart,month,0,1,0.0,3.5,1,3.5
19454,2021,mar21,56472,smart plus,month,1,0,8.99,0.0,-1,-8.99
19455,2021,mar21,56479,smart plus,month,0,1,0.0,8.99,1,8.99
19456,2021,mar21,56483,smart plus,month,0,1,0.0,8.99,1,8.99
19457,2021,mar21,56484,enterprise,month,0,1,0.0,10.99,1,10.99
19458,2021,mar21,56490,enterprise,month,0,1,0.0,10.99,1,10.99
19459,2021,mar21,56491,smart,month,0,1,0.0,3.5,1,3.5
19460,2021,mar21,56494,smart,month,0,1,0.0,3.5,1,3.5
19461,2021,mar21,56497,enterprise,month,1,1,10.99,10.99,0,0.0
19462,2021,mar21,56504,enterprise,month,0,1,0.0,10.99,1,10.99
19463,2021,mar21,56505,enterprise,month,0,1,0.0,10.99,1,10.99
19464,2021,mar21,56506,smart,month,1,0,3.5,0.0,-1,-3.5
19465,2021,mar21,56509,smart,month,1,0,3.5,0.0,-1,-3.5
19466,2021,mar21,56510,smart,month,0,1,0.0,3.5,1,3.5
19467,2021,mar21,56515,enterprise,month,0,1,0.0,10.99,1,10.99
19468,2021,mar21,56524,smart,month,0,1,0.0,3.5,1,3.5
19469,2021,mar21,56525,smart,month,0,1,0.0,3.5,1,3.5
19470,2021,mar21,56530,smart,month,0,1,0.0,3.5,1,3.5
19471,2021,mar21,56532,enterprise,month,0,1,0.0,10.99,1,10.99
19472,2021,mar21,56543,smart,month,0,1,0.0,3.5,1,3.5
19473,2021,mar21,56544,enterprise,month,0,1,0.0,10.99,1,10.99
19474,2021,mar21,56551,enterprise,month,0,1,0.0,10.99,1,10.99
19475,2021,mar21,56554,smart plus,month,0,1,0.0,8.99,1,8.99
19476,2021,mar21,56555,enterprise,month,0,1,0.0,10.99,1,10.99
19477,2021,mar21,56556,smart plus,month,0,1,0.0,8.99,1,8.99
19478,2021,mar21,56557,smart,month,0,1,0.0,3.5,1,3.5
19479,2021,mar21,56565,smart plus,month,0,1,0.0,8.99,1,8.99
19480,2021,mar21,56568,enterprise,month,0,1,0.0,10.99,1,10.99
19481,2021,mar21,56570,enterprise,month,0,1,0.0,10.99,1,10.99
19482,2021,mar21,56573,smart plus,month,1,0,8.99,0.0,-1,-8.99
19483,2021,mar21,56577,smart,month,0,1,0.0,3.5,1,3.5
19484,2021,mar21,56579,enterprise,month,1,0,10.99,0.0,-1,-10.99
19485,2021,mar21,56593,enterprise,month,1,0,10.99,0.0,-1,-10.99
19486,2021,mar21,56595,smart,month,0,1,0.0,3.5,1,3.5
19487,2021,mar21,56598,enterprise,month,1,0,10.99,0.0,-1,-10.99
19488,2021,mar21,56600,enterprise,month,0,1,0.0,10.99,1,10.99
19489,2021,mar21,56601,smart,month,0,1,0.0,3.5,1,3.5
19490,2021,mar21,56606,smart plus,month,0,1,0.0,8.99,1,8.99
19491,2021,mar21,56610,smart plus,month,1,0,8.99,0.0,-1,-8.99
19492,2021,mar21,56611,smart plus,month,1,0,8.99,0.0,-1,-8.99
19493,2021,mar21,56612,enterprise,month,0,1,0.0,10.99,1,10.99
19494,2021,mar21,56617,enterprise,month,1,0,10.99,0.0,-1,-10.99
19495,2021,mar21,56619,enterprise,month,1,0,10.99,0.0,-1,-10.99
19496,2021,mar21,56626,enterprise,month,1,0,10.99,0.0,-1,-10.99
19497,2021,mar21,56628,smart,month,0,1,0.0,3.5,1,3.5
19498,2021,mar21,56635,enterprise,month,1,0,10.99,0.0,-1,-10.99
19499,2021,mar21,56638,enterprise,month,1,0,10.99,0.0,-1,-10.99
19500,2021,mar21,56650,enterprise,month,0,1,0.0,10.99,1,10.99
19501,2021,mar21,56654,enterprise,month,1,0,10.99,0.0,-1,-10.99
19502,2021,mar21,56657,enterprise,month,0,1,0.0,10.99,1,10.99
19503,2021,mar21,56661,enterprise,month,0,1,0.0,10.99,1,10.99
19504,2021,mar21,56665,smart plus,month,0,1,0.0,8.99,1,8.99
19505,2021,mar21,56667,smart plus,month,0,1,0.0,8.99,1,8.99
19506,2021,mar21,56671,smart,month,0,1,0.0,3.5,1,3.5
19507,2021,mar21,56672,smart,month,1,1,3.5,3.5,0,0.0
19508,2021,mar21,56679,smart plus,month,1,0,8.99,0.0,-1,-8.99
19509,2021,mar21,56680,enterprise,month,0,1,0.0,10.99,1,10.99
19510,2021,mar21,56686,enterprise,month,0,1,0.0,10.99,1,10.99
19511,2021,mar21,56687,enterprise,month,1,0,10.99,0.0,-1,-10.99
19512,2021,mar21,56688,smart,month,0,1,0.0,3.5,1,3.5
19513,2021,mar21,56689,smart,month,0,1,0.0,3.5,1,3.5
19514,2021,mar21,56691,enterprise,month,0,1,0.0,10.99,1,10.99
19515,2021,mar21,56692,enterprise,month,0,1,0.0,10.99,1,10.99
19516,2021,mar21,56694,enterprise,month,1,0,10.99,0.0,-1,-10.99
19517,2021,mar21,56696,smart plus,month,1,0,8.99,0.0,-1,-8.99
19518,2021,mar21,56697,enterprise,month,0,1,0.0,10.99,1,10.99
19519,2021,mar21,56699,enterprise,month,0,1,0.0,10.99,1,10.99
19520,2021,mar21,56709,smart plus,month,0,1,0.0,8.99,1,8.99
19521,2021,mar21,56710,enterprise,month,0,1,0.0,10.99,1,10.99
19522,2021,mar21,56720,enterprise,month,0,1,0.0,10.99,1,10.99
19523,2021,mar21,56725,smart,month,0,1,0.0,3.5,1,3.5
19524,2021,mar21,56729,smart plus,month,0,1,0.0,8.99,1,8.99
19525,2021,mar21,56734,smart plus,month,0,1,0.0,8.99,1,8.99
19526,2021,mar21,56741,enterprise,month,0,1,0.0,10.99,1,10.99
19527,2021,mar21,56746,smart,month,0,1,0.0,3.5,1,3.5
19528,2021,mar21,56749,enterprise,month,0,1,0.0,10.99,1,10.99
19529,2021,mar21,56749,smart plus,month,1,0,8.99,0.0,-1,-8.99
19530,2021,mar21,56752,enterprise,month,0,1,0.0,10.99,1,10.99
19531,2021,mar21,56753,enterprise,month,0,1,0.0,10.99,1,10.99
19532,2021,mar21,56754,enterprise,month,0,1,0.0,10.99,1,10.99
19533,2021,mar21,56755,smart plus,month,0,1,0.0,8.99,1,8.99
19534,2021,mar21,56758,enterprise,month,0,1,0.0,10.99,1,10.99
19535,2021,mar21,56759,enterprise,month,0,1,0.0,10.99,1,10.99
19536,2021,mar21,56773,enterprise,month,0,1,0.0,10.99,1,10.99
19537,2021,mar21,56774,enterprise,month,0,1,0.0,10.99,1,10.99
19538,2021,mar21,56782,smart,month,0,1,0.0,3.5,1,3.5
19539,2021,mar21,56784,smart plus,month,0,1,0.0,8.99,1,8.99
19540,2021,mar21,56787,enterprise,month,0,1,0.0,10.99,1,10.99
19541,2021,mar21,56789,smart plus,month,0,1,0.0,8.99,1,8.99
19542,2021,mar21,56795,smart,month,0,1,0.0,3.5,1,3.5
19543,2021,mar21,56797,smart plus,month,0,1,0.0,8.99,1,8.99
19544,2021,mar21,56803,smart,month,0,1,0.0,3.5,1,3.5
19545,2021,mar21,56809,enterprise,month,0,1,0.0,10.99,1,10.99
19546,2021,mar21,56811,smart,month,0,1,0.0,3.5,1,3.5
19547,2021,mar21,56812,smart plus,month,1,0,8.99,0.0,-1,-8.99
19548,2021,mar21,56813,enterprise,month,0,1,0.0,10.99,1,10.99
19549,2021,mar21,56822,smart,month,0,1,0.0,3.5,1,3.5
19550,2021,mar21,56826,smart plus,month,1,0,8.99,0.0,-1,-8.99
19551,2021,mar21,56839,smart,month,0,1,0.0,3.5,1,3.5
19552,2021,mar21,56844,smart plus,month,0,1,0.0,8.99,1,8.99
19553,2021,mar21,56852,enterprise,month,1,0,10.99,0.0,-1,-10.99
19554,2021,mar21,56855,smart,month,0,1,0.0,3.5,1,3.5
19555,2021,mar21,56858,enterprise,month,0,1,0.0,10.99,1,10.99
19556,2021,mar21,56869,smart plus,month,0,1,0.0,8.99,1,8.99
19557,2021,mar21,56877,enterprise,month,1,0,10.99,0.0,-1,-10.99
19558,2021,mar21,56880,enterprise,year,0,1,0.0,19.99,1,19.99
19559,2021,mar21,56893,smart plus,month,0,1,0.0,8.99,1,8.99
19560,2021,mar21,56896,smart plus,month,0,1,0.0,8.99,1,8.99
19561,2021,mar21,56899,smart plus,month,0,1,0.0,8.99,1,8.99
19562,2021,mar21,56900,smart,month,0,1,0.0,3.5,1,3.5
19563,2021,mar21,56901,smart plus,month,0,1,0.0,8.99,1,8.99
19564,2021,mar21,56902,enterprise,month,1,1,10.99,10.99,0,0.0
19565,2021,mar21,56904,smart plus,month,0,1,0.0,8.99,1,8.99
19566,2021,mar21,56906,enterprise,month,0,1,0.0,10.99,1,10.99
19567,2021,mar21,56912,smart plus,month,0,1,0.0,8.99,1,8.99
19568,2021,mar21,56921,smart plus,month,0,1,0.0,8.99,1,8.99
19569,2021,mar21,56922,smart,month,0,1,0.0,3.5,1,3.5
19570,2021,mar21,56924,smart plus,month,1,0,8.99,0.0,-1,-8.99
19571,2021,mar21,56926,smart plus,month,1,0,8.99,0.0,-1,-8.99
19572,2021,mar21,56934,enterprise,month,0,1,0.0,10.99,1,10.99
19573,2021,mar21,56938,smart,month,0,1,0.0,3.5,1,3.5
19574,2021,mar21,56940,enterprise,month,1,0,10.99,0.0,-1,-10.99
19575,2021,mar21,56941,smart plus,month,0,1,0.0,8.99,1,8.99
19576,2021,mar21,56945,enterprise,month,0,1,0.0,10.99,1,10.99
19577,2021,mar21,56946,enterprise,month,0,1,0.0,10.99,1,10.99
19578,2021,mar21,56949,smart,month,0,1,0.0,3.5,1,3.5
19579,2021,mar21,56951,enterprise,month,1,0,10.99,0.0,-1,-10.99
19580,2021,mar21,56959,smart plus,month,0,1,0.0,8.99,1,8.99
19581,2021,mar21,56962,enterprise,year,1,0,19.99,0.0,-1,-19.99
19582,2021,mar21,56970,smart,month,0,1,0.0,3.5,1,3.5
19583,2021,mar21,56980,enterprise,month,0,1,0.0,10.99,1,10.99
19584,2021,mar21,56986,smart plus,month,0,1,0.0,8.99,1,8.99
19585,2021,mar21,56993,smart plus,month,1,0,8.99,0.0,-1,-8.99
19586,2021,mar21,56998,smart plus,month,0,1,0.0,8.99,1,8.99
19587,2021,mar21,57001,enterprise,month,0,1,0.0,10.99,1,10.99
19588,2021,mar21,57002,enterprise,month,0,1,0.0,10.99,1,10.99
19589,2021,mar21,57003,smart plus,month,1,0,8.99,0.0,-1,-8.99
19590,2021,mar21,57004,smart plus,month,1,0,8.99,0.0,-1,-8.99
19591,2021,mar21,57020,smart,month,0,1,0.0,3.5,1,3.5
19592,2021,mar21,57051,smart plus,month,0,1,0.0,8.99,1,8.99
19593,2021,mar21,57052,enterprise,month,1,1,10.99,10.99,0,0.0
19594,2021,mar21,57063,smart,month,1,0,3.5,0.0,-1,-3.5
19595,2021,mar21,57088,smart,month,0,1,0.0,3.5,1,3.5
19596,2021,mar21,57094,smart plus,month,0,1,0.0,8.99,1,8.99
19597,2021,mar21,57098,smart,month,1,0,3.5,0.0,-1,-3.5
19598,2021,mar21,57100,smart,month,0,1,0.0,3.5,1,3.5
19599,2021,mar21,57111,smart plus,month,1,0,8.99,0.0,-1,-8.99
19600,2021,mar21,57114,enterprise,month,0,1,0.0,10.99,1,10.99
19601,2021,mar21,57117,enterprise,month,0,1,0.0,10.99,1,10.99
19602,2021,mar21,57122,enterprise,month,0,1,0.0,10.99,1,10.99
19603,2021,mar21,57128,smart plus,month,0,1,0.0,8.99,1,8.99
19604,2021,mar21,57130,smart plus,month,1,0,8.99,0.0,-1,-8.99
19605,2021,mar21,57134,enterprise,month,0,1,0.0,10.99,1,10.99
19606,2021,mar21,57137,enterprise,month,1,0,10.99,0.0,-1,-10.99
19607,2021,mar21,57145,enterprise,month,0,1,0.0,10.99,1,10.99
19608,2021,mar21,57146,smart,month,1,0,3.5,0.0,-1,-3.5
19609,2021,mar21,57148,enterprise,month,1,0,10.99,0.0,-1,-10.99
19610,2021,mar21,57155,smart,month,0,1,0.0,3.5,1,3.5
19611,2021,mar21,57162,smart,month,0,1,0.0,3.5,1,3.5
19612,2021,mar21,57171,smart plus,month,0,1,0.0,8.99,1,8.99
19613,2021,mar21,57182,smart plus,month,0,1,0.0,8.99,1,8.99
19614,2021,mar21,57183,smart,month,0,1,0.0,3.5,1,3.5
19615,2021,mar21,57189,enterprise,month,1,0,10.99,0.0,-1,-10.99
19616,2021,mar21,57200,smart plus,month,0,1,0.0,8.99,1,8.99
19617,2021,mar21,57203,smart,month,0,1,0.0,3.5,1,3.5
19618,2021,mar21,57212,enterprise,month,0,1,0.0,10.99,1,10.99
19619,2021,mar21,57218,smart,month,1,0,3.5,0.0,-1,-3.5
19620,2021,mar21,57227,enterprise,month,0,1,0.0,10.99,1,10.99
19621,2021,mar21,57230,smart plus,month,0,1,0.0,8.99,1,8.99
19622,2021,mar21,57240,smart plus,month,0,1,0.0,8.99,1,8.99
19623,2021,mar21,57243,enterprise,month,0,1,0.0,10.99,1,10.99
19624,2021,mar21,57247,enterprise,month,0,1,0.0,10.99,1,10.99
19625,2021,mar21,57250,smart,month,0,1,0.0,3.5,1,3.5
19626,2021,mar21,57256,enterprise,month,0,1,0.0,10.99,1,10.99
19627,2021,mar21,57257,smart plus,month,0,1,0.0,8.99,1,8.99
19628,2021,mar21,57260,smart plus,month,0,1,0.0,8.99,1,8.99
19629,2021,mar21,57292,smart plus,month,1,0,8.99,0.0,-1,-8.99
19630,2021,mar21,57293,enterprise,month,1,0,10.99,0.0,-1,-10.99
19631,2021,mar21,57295,smart,month,0,1,0.0,3.5,1,3.5
19632,2021,mar21,57298,enterprise,month,1,0,10.99,0.0,-1,-10.99
19633,2021,mar21,57300,smart plus,month,0,1,0.0,8.99,1,8.99
19634,2021,mar21,57303,smart,month,0,1,0.0,3.5,1,3.5
19635,2021,mar21,57312,smart,month,0,1,0.0,3.5,1,3.5
19636,2021,mar21,57314,smart plus,month,1,0,8.99,0.0,-1,-8.99
19637,2021,mar21,57315,enterprise,month,0,1,0.0,10.99,1,10.99
