,sale_date,license_id,license_plan_id,operation_type,billing_period,license_name,billing_plan_price,sale_month,sale_year
17275,2021-01-23 04:00:00,48864,497,purchase,month,enterprise,10.99,1,2021
17276,2021-02-23 03:01:00,48864,497,purchase,month,enterprise,10.99,2,2021
17277,2021-03-25 22:01:00,48864,497,cancelation,month,enterprise,10.99,3,2021
17278,2020-12-30 21:06:00,49525,497,purchase,month,enterprise,10.99,12,2020
17279,2021-01-27 22:02:00,49525,497,purchase,month,enterprise,10.99,1,2021
17280,2021-02-27 22:01:00,49525,497,cancelation,month,enterprise,10.99,2,2021
17281,2021-05-13 14:48:00,72904,497,purchase,month,enterprise,10.99,5,2021
17282,2021-05-13 14:51:00,72904,497,cancelation,month,enterprise,10.99,5,2021
17283,2020-12-25 11:01:00,44212,505,purchase,month,enterprise,10.99,12,2020
17284,2021-01-22 23:01:00,44212,505,cancelation,month,enterprise,10.99,1,2021
17285,2020-12-23 23:00:00,44122,475,cancelation,trial,trial smart,0.0,12,2020
17286,2021-04-07 11:09:00,66401,475,cancelation,trial,trial smart,0.0,4,2021
17287,2021-05-19 06:07:00,73776,521,purchase,year,smart plus,15.99,5,2021
17288,2021-05-19 06:14:00,73776,521,cancelation,year,smart plus,15.99,5,2021
17289,2021-05-19 10:27:00,73776,521,purchase,year,smart plus,15.99,5,2021
17290,2021-01-02 07:43:00,49447,475,cancelation,trial,trial smart,0.0,1,2021
17291,2021-01-09 07:01:00,46290,497,purchase,month,enterprise,10.99,1,2021
17292,2021-02-06 07:00:00,46290,497,purchase,month,enterprise,10.99,2,2021
17293,2021-03-09 07:00:00,46290,497,purchase,month,enterprise,10.99,3,2021
17294,2021-04-08 07:01:00,46290,497,purchase,month,enterprise,10.99,4,2021
17295,2021-05-09 08:01:00,46290,497,purchase,month,enterprise,10.99,5,2021
17296,2021-01-07 14:01:00,32198,497,purchase,month,enterprise,10.99,1,2021
17297,2021-02-04 15:01:00,32198,497,purchase,month,enterprise,10.99,2,2021
17298,2021-03-07 15:01:00,32198,497,purchase,month,enterprise,10.99,3,2021
17299,2021-04-06 16:01:00,32198,497,purchase,month,enterprise,10.99,4,2021
17300,2021-05-07 17:01:00,32198,497,purchase,month,enterprise,10.99,5,2021
17301,2021-01-16 23:00:00,47802,475,cancelation,trial,trial smart,0.0,1,2021
17302,2021-04-30 22:01:00,19254,498,cancelation,year,enterprise,19.99,4,2021
17303,2021-01-15 23:01:00,47716,475,cancelation,trial,trial smart,0.0,1,2021
17304,2021-04-14 17:33:00,68047,441,purchase,month,smart,3.5,4,2021
17305,2021-05-14 18:01:00,68047,441,purchase,month,smart,3.5,5,2021
17306,2021-03-22 19:01:00,13390,498,purchase,year,enterprise,19.99,3,2021
17307,2021-02-09 22:04:00,54993,497,purchase,month,enterprise,10.99,2,2021
17308,2021-03-12 22:07:00,54993,497,cancelation,month,enterprise,10.99,3,2021
17309,2021-06-06 10:15:00,76505,441,purchase,month,smart,3.5,6,2021
17310,2021-02-17 05:26:00,55696,475,cancelation,trial,trial smart,0.0,2,2021
17311,2021-02-26 20:15:00,57467,497,purchase,month,enterprise,10.99,2,2021
17312,2021-02-27 13:11:00,57467,497,cancelation,month,enterprise,10.99,2,2021
17313,2020-12-19 23:01:00,43517,475,cancelation,trial,trial smart,0.0,12,2020
17314,2021-03-29 21:27:00,64783,497,purchase,month,enterprise,10.99,3,2021
17315,2021-04-11 07:52:00,64783,497,cancelation,month,enterprise,10.99,4,2021
17316,2021-02-19 22:02:00,52319,475,cancelation,trial,trial smart,0.0,2,2021
17317,2021-05-18 08:39:00,73635,442,purchase,year,smart,25.0,5,2021
17318,2021-02-19 22:02:00,52354,475,cancelation,trial,trial smart,0.0,2,2021
17319,2021-02-16 20:04:00,54513,475,cancelation,trial,trial smart,0.0,2,2021
17320,2021-02-06 22:01:00,50463,475,cancelation,trial,trial smart,0.0,2,2021
17321,2021-03-12 22:03:00,59214,475,cancelation,trial,trial smart,0.0,3,2021
17322,2021-01-07 14:34:00,50490,490,cancelation,trial,trial smart,0.0,1,2021
17323,2021-01-14 15:06:00,51489,513,purchase,month,smart plus,8.99,1,2021
17324,2021-03-16 22:01:00,51489,513,cancelation,month,smart plus,8.99,3,2021
17325,2021-02-14 15:01:00,51489,513,purchase,month,smart plus,8.99,2,2021
17326,2021-04-12 09:35:00,67547,497,purchase,month,enterprise,10.99,4,2021
17327,2021-04-12 10:00:00,67547,497,cancelation,month,enterprise,10.99,4,2021
17328,2021-01-13 13:25:00,51152,475,cancelation,trial,trial smart,0.0,1,2021
17329,2021-02-15 15:36:00,55743,498,purchase,year,enterprise,19.99,2,2021
17330,2021-04-07 08:02:00,66357,513,purchase,month,smart plus,8.99,4,2021
17331,2021-05-08 22:02:00,66357,513,cancelation,month,smart plus,8.99,5,2021
17332,2021-01-11 14:48:00,49011,497,purchase,month,enterprise,10.99,1,2021
17333,2021-02-11 14:02:00,49011,497,purchase,month,enterprise,10.99,2,2021
17334,2021-03-13 22:02:00,49011,497,cancelation,month,enterprise,10.99,3,2021
17335,2021-05-24 22:01:00,23253,498,cancelation,year,enterprise,19.99,5,2021
17336,2021-02-21 20:26:00,56688,441,purchase,month,smart,3.5,2,2021
17337,2021-03-23 21:01:00,56688,441,purchase,month,smart,3.5,3,2021
17338,2021-04-23 23:00:00,56688,441,cancelation,month,smart,3.5,4,2021
17339,2021-05-20 07:21:00,73936,513,purchase,month,smart plus,8.99,5,2021
17340,2021-03-18 08:05:00,62520,513,purchase,month,smart plus,8.99,3,2021
17341,2021-04-18 09:01:00,62520,513,purchase,month,smart plus,8.99,4,2021
17342,2021-05-18 22:01:00,62520,513,cancelation,month,smart plus,8.99,5,2021
17343,2021-05-26 22:01:00,23526,444,cancelation,year,smart,25.0,5,2021
17344,2021-05-25 22:02:00,23473,442,cancelation,year,smart,25.0,5,2021
17345,2021-05-26 18:01:00,23638,498,purchase,year,enterprise,19.99,5,2021
17346,2021-03-08 05:47:00,60038,475,cancelation,trial,trial smart,0.0,3,2021
17347,2021-04-12 11:21:00,67570,497,purchase,month,enterprise,10.99,4,2021
17348,2021-05-12 12:01:00,67570,497,purchase,month,enterprise,10.99,5,2021
17349,2021-05-16 21:57:00,73430,441,purchase,month,smart,3.5,5,2021
17350,2021-01-24 16:08:00,52878,503,purchase,month,enterprise,10.99,1,2021
17351,2021-02-24 16:01:00,52878,503,purchase,month,enterprise,10.99,2,2021
17352,2021-03-26 17:00:00,52878,503,purchase,month,enterprise,10.99,3,2021
17353,2021-04-26 17:01:00,52878,503,purchase,month,enterprise,10.99,4,2021
17354,2021-05-26 18:00:00,52878,503,purchase,month,enterprise,10.99,5,2021
17355,2021-02-22 10:45:00,55904,475,cancelation,trial,trial smart,0.0,2,2021
17356,2021-01-14 23:01:00,47490,475,cancelation,trial,trial smart,0.0,1,2021
17357,2021-01-28 23:00:00,49339,475,cancelation,trial,trial smart,0.0,1,2021
17358,2021-04-28 11:36:00,70783,475,cancelation,trial,trial smart,0.0,4,2021
17359,2021-05-25 01:30:00,74641,521,purchase,year,smart plus,15.99,5,2021
17360,2021-03-14 23:47:00,61793,499,purchase,month,enterprise,10.99,3,2021
17361,2021-04-15 22:01:00,61793,499,cancelation,month,enterprise,10.99,4,2021
17362,2020-12-24 17:14:00,31627,511,purchase,month,enterprise,10.99,12,2020
17363,2021-01-21 18:11:00,31627,511,purchase,month,enterprise,10.99,1,2021
17364,2021-02-21 18:10:00,31627,511,purchase,month,enterprise,10.99,2,2021
17365,2021-03-23 19:08:00,31627,511,purchase,month,enterprise,10.99,3,2021
17366,2021-04-23 22:01:00,31627,511,cancelation,month,enterprise,10.99,4,2021
17367,2021-04-26 07:35:00,70352,442,purchase,year,smart,25.0,4,2021
17368,2021-02-09 10:00:00,54888,475,cancelation,trial,trial smart,0.0,2,2021
17369,2021-03-10 08:54:00,60651,475,cancelation,trial,trial smart,0.0,3,2021
17370,2021-03-10 13:41:00,60732,475,cancelation,trial,trial smart,0.0,3,2021
17371,2021-02-24 06:06:00,56887,490,cancelation,trial,trial smart,0.0,2,2021
17372,2021-05-18 06:08:00,73614,513,purchase,month,smart plus,8.99,5,2021
17373,2021-04-08 21:01:00,66827,475,cancelation,trial,trial smart,0.0,4,2021
17374,2021-05-22 18:47:00,74259,441,purchase,month,smart,3.5,5,2021
17375,2021-05-27 09:30:00,75012,513,purchase,month,smart plus,8.99,5,2021
17376,2021-04-17 20:07:00,68588,478,cancelation,trial,trial smart,0.0,4,2021
17377,2021-01-11 00:05:00,42394,441,purchase,month,smart,3.5,1,2021
17378,2021-02-11 22:02:00,42394,441,cancelation,month,smart,3.5,2,2021
17379,2021-03-08 10:22:00,59739,481,cancelation,trial,trial smart,0.0,3,2021
17380,2020-12-13 15:01:00,33070,497,purchase,month,enterprise,10.99,12,2020
17381,2021-01-10 16:01:00,33070,497,purchase,month,enterprise,10.99,1,2021
17382,2021-02-10 22:01:00,33070,497,cancelation,month,enterprise,10.99,2,2021
17383,2021-05-21 17:51:00,73927,475,cancelation,trial,trial smart,0.0,5,2021
17384,2020-12-31 20:49:00,49641,497,purchase,month,enterprise,10.99,12,2020
17385,2021-01-28 21:01:00,49641,497,purchase,month,enterprise,10.99,1,2021
17386,2021-02-28 22:01:00,49641,497,cancelation,month,enterprise,10.99,2,2021
17387,2021-02-28 16:20:00,57786,478,cancelation,trial,trial smart,0.0,2,2021
17388,2020-12-22 09:05:00,48428,497,purchase,month,enterprise,10.99,12,2020
17389,2020-12-22 09:26:00,48428,497,cancelation,month,enterprise,10.99,12,2020
17390,2021-01-04 21:00:00,31765,441,purchase,month,smart,3.5,1,2021
17391,2021-02-01 22:00:00,31765,441,purchase,month,smart,3.5,2,2021
17392,2021-03-04 21:01:00,31765,441,purchase,month,smart,3.5,3,2021
17393,2021-04-03 22:01:00,31765,441,purchase,month,smart,3.5,4,2021
17394,2021-05-04 23:00:00,31765,441,purchase,month,smart,3.5,5,2021
17395,2021-06-03 23:01:00,31765,441,purchase,month,smart,3.5,6,2021
17396,2021-03-04 21:40:00,59000,475,cancelation,trial,trial smart,0.0,3,2021
17397,2021-04-15 08:59:00,68151,499,purchase,month,enterprise,10.99,4,2021
17398,2021-04-19 04:18:00,68151,499,cancelation,month,enterprise,10.99,4,2021
17399,2021-05-19 19:41:00,73891,513,purchase,month,smart plus,8.99,5,2021
17400,2021-05-19 20:27:00,73891,513,cancelation,month,smart plus,8.99,5,2021
17401,2021-01-06 23:01:00,37432,497,cancelation,month,enterprise,10.99,1,2021
17402,2021-03-16 22:01:00,12490,442,cancelation,year,smart,25.0,3,2021
17403,2021-03-08 08:44:00,60084,475,cancelation,trial,trial smart,0.0,3,2021
17404,2021-02-16 18:10:00,55963,517,purchase,month,smart plus,8.99,2,2021
17405,2021-03-18 22:09:00,55963,517,cancelation,month,smart plus,8.99,3,2021
17406,2021-01-17 10:01:00,51767,441,purchase,month,smart,3.5,1,2021
17407,2021-02-17 22:01:00,51767,441,cancelation,month,smart,3.5,2,2021
17408,2021-04-01 08:31:00,51767,441,purchase,month,smart,3.5,4,2021
17409,2021-05-02 09:02:00,51767,441,purchase,month,smart,3.5,5,2021
17410,2021-06-01 10:01:00,51767,441,purchase,month,smart,3.5,6,2021
17411,2021-02-01 19:30:00,53955,475,cancelation,trial,trial smart,0.0,2,2021
17412,2021-03-11 09:18:00,60455,475,cancelation,trial,trial smart,0.0,3,2021
17413,2021-03-22 17:01:00,13365,442,purchase,year,smart,25.0,3,2021
17414,2021-05-08 15:01:00,20447,442,purchase,year,smart,25.0,5,2021
17415,2021-03-15 10:38:00,61880,513,purchase,month,smart plus,8.99,3,2021
17416,2021-04-15 11:02:00,61880,513,purchase,month,smart plus,8.99,4,2021
17417,2021-05-15 12:01:00,61880,513,purchase,month,smart plus,8.99,5,2021
17418,2021-03-23 16:03:00,63606,442,purchase,year,smart,25.0,3,2021
17419,2021-01-11 12:01:00,46803,497,purchase,month,enterprise,10.99,1,2021
17420,2021-02-11 12:01:00,46803,497,purchase,month,enterprise,10.99,2,2021
17421,2021-03-13 13:01:00,46803,497,purchase,month,enterprise,10.99,3,2021
17422,2021-04-13 14:00:00,46803,497,purchase,month,enterprise,10.99,4,2021
17423,2021-05-13 14:01:00,46803,497,purchase,month,enterprise,10.99,5,2021
17424,2021-04-19 09:26:00,69013,513,purchase,month,smart plus,8.99,4,2021
17425,2021-05-19 10:01:00,69013,513,purchase,month,smart plus,8.99,5,2021
17426,2021-04-05 20:35:00,41768,441,purchase,month,smart,3.5,4,2021
17427,2021-05-06 21:02:00,41768,441,purchase,month,smart,3.5,5,2021
17428,2021-06-05 22:02:00,41768,441,purchase,month,smart,3.5,6,2021
17429,2020-12-15 23:00:00,28737,443,purchase,month,smart,3.5,12,2020
17430,2021-01-13 00:00:00,28737,443,purchase,month,smart,3.5,1,2021
17431,2021-02-13 00:00:00,28737,443,purchase,month,smart,3.5,2,2021
17432,2021-03-15 00:01:00,28737,443,purchase,month,smart,3.5,3,2021
17433,2021-04-15 22:01:00,28737,443,cancelation,month,smart,3.5,4,2021
17434,2021-03-30 14:30:00,64909,497,purchase,month,enterprise,10.99,3,2021
17435,2021-04-30 22:01:00,64909,497,cancelation,month,enterprise,10.99,4,2021
17436,2021-05-06 04:22:00,72000,513,purchase,month,smart plus,8.99,5,2021
17437,2021-06-05 05:01:00,72000,513,purchase,month,smart plus,8.99,6,2021
17438,2021-05-15 20:21:00,73145,442,purchase,year,smart,25.0,5,2021
17439,2021-05-26 22:01:00,23528,498,cancelation,year,enterprise,19.99,5,2021
17440,2021-02-17 17:24:00,56091,442,purchase,year,smart,25.0,2,2021
17441,2021-06-06 06:12:00,76459,515,purchase,month,smart plus,8.99,6,2021
17442,2021-03-30 12:35:00,64890,481,cancelation,trial,trial smart,0.0,3,2021
17443,2021-04-06 09:54:00,64353,475,cancelation,trial,trial smart,0.0,4,2021
17444,2021-05-18 09:32:00,73645,521,purchase,year,smart plus,15.99,5,2021
17445,2021-03-28 12:01:00,64397,497,purchase,month,enterprise,10.99,3,2021
17446,2021-04-28 13:01:00,64397,497,purchase,month,enterprise,10.99,4,2021
17447,2021-05-28 22:02:00,64397,497,cancelation,month,enterprise,10.99,5,2021
17448,2021-06-03 11:52:00,76154,513,purchase,month,smart plus,8.99,6,2021
17449,2021-03-28 16:26:00,64474,475,cancelation,trial,trial smart,0.0,3,2021
17450,2020-12-19 12:26:00,47946,475,cancelation,trial,trial smart,0.0,12,2020
17451,2021-04-20 07:23:00,69211,513,purchase,month,smart plus,8.99,4,2021
17452,2021-05-20 08:01:00,69211,513,purchase,month,smart plus,8.99,5,2021
17453,2020-12-14 11:00:00,38843,497,purchase,month,enterprise,10.99,12,2020
17454,2021-01-11 23:01:00,38843,497,cancelation,month,enterprise,10.99,1,2021
17455,2020-12-15 15:14:00,47506,498,purchase,year,enterprise,19.99,12,2020
17456,2021-02-07 22:00:00,50605,475,cancelation,trial,trial smart,0.0,2,2021
17457,2021-02-16 10:36:00,50605,497,purchase,month,enterprise,10.99,2,2021
17458,2021-03-18 22:09:00,50605,497,cancelation,month,enterprise,10.99,3,2021
17459,2020-12-23 18:01:00,43971,441,purchase,month,smart,3.5,12,2020
17460,2021-01-20 19:01:00,43971,441,purchase,month,smart,3.5,1,2021
17461,2021-02-20 22:01:00,43971,441,cancelation,month,smart,3.5,2,2021
17462,2021-03-05 18:31:00,58306,475,cancelation,trial,trial smart,0.0,3,2021
17463,2021-05-09 18:23:00,72360,497,purchase,month,enterprise,10.99,5,2021
17464,2020-12-22 13:13:00,10178,513,purchase,month,smart plus,8.99,12,2020
17465,2021-01-19 23:01:00,10178,513,cancelation,month,smart plus,8.99,1,2021
17466,2020-12-27 10:24:00,49009,498,purchase,year,enterprise,19.99,12,2020
17467,2021-02-08 22:00:00,7973,500,cancelation,year,enterprise,19.99,2,2021
17468,2021-02-02 18:38:00,54076,497,purchase,month,enterprise,10.99,2,2021
17469,2021-03-05 18:02:00,54076,497,purchase,month,enterprise,10.99,3,2021
17470,2021-04-04 22:01:00,54076,497,cancelation,month,enterprise,10.99,4,2021
17471,2021-02-22 19:54:00,56557,441,purchase,month,smart,3.5,2,2021
17472,2021-03-24 20:01:00,56557,441,purchase,month,smart,3.5,3,2021
17473,2021-04-24 21:01:00,56557,441,purchase,month,smart,3.5,4,2021
17474,2021-05-24 22:01:00,56557,441,purchase,month,smart,3.5,5,2021
17475,2021-02-14 20:01:00,8833,512,purchase,year,enterprise,19.99,2,2021
17476,2021-04-27 20:27:00,70427,475,cancelation,trial,trial smart,0.0,4,2021
17477,2021-05-16 12:31:00,73277,513,purchase,month,smart plus,8.99,5,2021
17478,2021-05-26 15:22:00,59057,453,purchase,month,smart,3.5,5,2021
17479,2020-12-30 01:02:00,30609,497,purchase,month,enterprise,10.99,12,2020
17480,2021-01-27 02:01:00,30609,497,purchase,month,enterprise,10.99,1,2021
17481,2021-02-27 02:01:00,30609,497,purchase,month,enterprise,10.99,2,2021
17482,2021-03-29 03:01:00,30609,497,purchase,month,enterprise,10.99,3,2021
17483,2021-04-29 04:01:00,30609,497,purchase,month,enterprise,10.99,4,2021
17484,2021-05-29 05:01:00,30609,497,purchase,month,enterprise,10.99,5,2021
17485,2021-03-23 13:40:00,60483,475,cancelation,trial,trial smart,0.0,3,2021
17486,2020-12-29 18:01:00,44771,497,purchase,month,enterprise,10.99,12,2020
17487,2021-01-26 19:01:00,44771,497,purchase,month,enterprise,10.99,1,2021
17488,2021-02-26 19:01:00,44771,497,purchase,month,enterprise,10.99,2,2021
17489,2021-03-28 20:01:00,44771,497,purchase,month,enterprise,10.99,3,2021
17490,2021-04-28 21:00:00,44771,497,purchase,month,enterprise,10.99,4,2021
17491,2021-05-16 20:32:00,44771,497,purchase,month,enterprise,10.99,5,2021
17492,2021-03-08 17:25:00,60220,513,purchase,month,smart plus,8.99,3,2021
17493,2021-04-07 22:01:00,60220,513,cancelation,month,smart plus,8.99,4,2021
17494,2021-02-08 11:03:00,54771,442,purchase,year,smart,25.0,2,2021
17495,2021-02-21 08:53:00,55759,475,cancelation,trial,trial smart,0.0,2,2021
17496,2020-12-14 12:00:00,33366,497,purchase,month,enterprise,10.99,12,2020
17497,2021-01-11 13:00:00,33366,497,purchase,month,enterprise,10.99,1,2021
17498,2021-02-11 13:00:00,33366,497,purchase,month,enterprise,10.99,2,2021
17499,2021-03-13 13:01:00,33366,497,purchase,month,enterprise,10.99,3,2021
17500,2021-04-13 14:01:00,33366,497,purchase,month,enterprise,10.99,4,2021
17501,2021-05-13 22:03:00,33366,497,cancelation,month,enterprise,10.99,5,2021
17502,2020-12-19 20:10:00,26633,507,purchase,month,enterprise,10.99,12,2020
17503,2021-01-16 21:08:00,26633,507,purchase,month,enterprise,10.99,1,2021
17504,2021-02-16 21:08:00,26633,507,purchase,month,enterprise,10.99,2,2021
17505,2021-03-18 22:07:00,26633,507,purchase,month,enterprise,10.99,3,2021
17506,2021-04-18 23:06:00,26633,507,purchase,month,enterprise,10.99,4,2021
17507,2021-05-19 00:06:00,26633,507,purchase,month,enterprise,10.99,5,2021
17508,2020-12-24 16:01:00,4858,371,purchase,year,smart,20.0,12,2020
17509,2021-05-14 22:02:00,21619,442,purchase,year,smart,25.0,5,2021
17510,2021-02-28 22:01:00,10277,498,cancelation,year,enterprise,19.99,2,2021
17511,2021-02-19 10:50:00,55943,475,cancelation,trial,trial smart,0.0,2,2021
17512,2020-12-16 14:35:00,47666,497,purchase,month,enterprise,10.99,12,2020
17513,2021-01-13 15:01:00,47666,497,purchase,month,enterprise,10.99,1,2021
17514,2021-02-13 22:00:00,47666,497,cancelation,month,enterprise,10.99,2,2021
17515,2021-02-08 08:30:00,54751,444,purchase,year,smart,25.0,2,2021
17516,2021-02-21 22:02:00,9558,512,cancelation,year,enterprise,19.99,2,2021
17517,2021-01-21 20:14:00,52531,497,purchase,month,enterprise,10.99,1,2021
17518,2021-02-21 22:02:00,52531,497,cancelation,month,enterprise,10.99,2,2021
17519,2021-04-05 19:33:00,66031,498,purchase,year,enterprise,19.99,4,2021
17520,2021-01-22 10:02:00,6779,375,purchase,year,enterprise,18.99,1,2021
17521,2021-04-28 09:04:00,70615,475,cancelation,trial,trial smart,0.0,4,2021
17522,2021-04-26 19:29:00,70503,442,purchase,year,smart,25.0,4,2021
17523,2021-01-13 19:31:00,51383,441,purchase,month,smart,3.5,1,2021
17524,2021-02-13 19:01:00,51383,441,purchase,month,smart,3.5,2,2021
17525,2021-03-15 20:01:00,51383,441,purchase,month,smart,3.5,3,2021
17526,2021-04-15 21:00:00,51383,441,purchase,month,smart,3.5,4,2021
17527,2021-05-15 21:01:00,51383,441,purchase,month,smart,3.5,5,2021
17528,2021-04-13 01:26:00,67708,498,purchase,year,enterprise,19.99,4,2021
17529,2021-04-23 08:25:00,69796,513,purchase,month,smart plus,8.99,4,2021
17530,2021-05-23 09:00:00,69796,513,purchase,month,smart plus,8.99,5,2021
17531,2021-03-20 20:21:00,62961,441,purchase,month,smart,3.5,3,2021
17532,2021-04-20 21:02:00,62961,441,purchase,month,smart,3.5,4,2021
17533,2021-05-20 22:03:00,62961,441,purchase,month,smart,3.5,5,2021
17534,2020-12-13 17:15:00,47156,497,purchase,month,enterprise,10.99,12,2020
17535,2021-01-10 18:02:00,47156,497,purchase,month,enterprise,10.99,1,2021
17536,2021-02-10 22:01:00,47156,497,cancelation,month,enterprise,10.99,2,2021
17537,2021-02-15 15:09:00,55739,441,purchase,month,smart,3.5,2,2021
17538,2021-03-17 16:01:00,55739,441,purchase,month,smart,3.5,3,2021
17539,2021-04-17 22:02:00,55739,441,cancelation,month,smart,3.5,4,2021
17540,2020-12-25 23:01:00,29858,511,purchase,month,enterprise,10.99,12,2020
17541,2021-01-23 23:01:00,29858,511,cancelation,month,enterprise,10.99,1,2021
17542,2021-04-10 10:25:00,67030,441,purchase,month,smart,3.5,4,2021
17543,2021-05-11 11:02:00,67030,441,purchase,month,smart,3.5,5,2021
17544,2021-01-01 23:00:00,45362,475,cancelation,trial,trial smart,0.0,1,2021
17545,2021-01-08 23:01:00,46309,487,cancelation,trial,trial smart,0.0,1,2021
17546,2021-01-25 12:38:00,52993,441,purchase,month,smart,3.5,1,2021
17547,2021-02-25 12:00:00,52993,441,purchase,month,smart,3.5,2,2021
17548,2021-03-27 22:01:00,52993,441,cancelation,month,smart,3.5,3,2021
17549,2021-01-08 23:01:00,5815,375,cancelation,year,enterprise,18.99,1,2021
17550,2021-03-12 12:49:00,61140,497,purchase,month,enterprise,10.99,3,2021
17551,2021-04-12 22:01:00,61140,497,cancelation,month,enterprise,10.99,4,2021
17552,2021-03-27 16:03:00,64235,513,purchase,month,smart plus,8.99,3,2021
17553,2021-04-27 22:01:00,64235,513,cancelation,month,smart plus,8.99,4,2021
17554,2021-02-02 17:44:00,3315,441,purchase,month,smart,3.5,2,2021
17555,2021-03-05 22:01:00,3315,441,cancelation,month,smart,3.5,3,2021
17556,2021-03-22 17:08:00,3315,441,purchase,month,smart,3.5,3,2021
17557,2021-04-22 22:02:00,3315,441,cancelation,month,smart,3.5,4,2021
17558,2021-05-09 13:57:00,3315,441,purchase,month,smart,3.5,5,2021
17559,2021-04-08 22:01:00,15757,498,cancelation,year,enterprise,19.99,4,2021
17560,2021-01-10 02:01:00,32717,511,purchase,month,enterprise,10.99,1,2021
17561,2021-02-10 02:01:00,32717,511,purchase,month,enterprise,10.99,2,2021
17562,2021-03-12 22:07:00,32717,511,cancelation,month,enterprise,10.99,3,2021
17563,2021-03-16 00:30:00,32717,455,purchase,month,smart,3.5,3,2021
17564,2021-04-16 01:01:00,32717,455,purchase,month,smart,3.5,4,2021
17565,2021-05-16 02:01:00,32717,455,purchase,month,smart,3.5,5,2021
17566,2021-01-11 09:32:00,50972,441,purchase,month,smart,3.5,1,2021
17567,2021-02-11 22:02:00,50972,441,cancelation,month,smart,3.5,2,2021
17568,2021-05-29 09:07:00,75238,442,purchase,year,smart,25.0,5,2021
17569,2021-03-11 12:32:00,60955,509,purchase,month,enterprise,10.99,3,2021
17570,2021-04-10 22:01:00,60955,509,cancelation,month,enterprise,10.99,4,2021
17571,2021-04-11 08:14:00,60955,509,purchase,month,enterprise,10.99,4,2021
17572,2021-05-12 09:01:00,60955,509,purchase,month,enterprise,10.99,5,2021
17573,2021-03-14 22:01:00,12129,498,cancelation,year,enterprise,19.99,3,2021
17574,2020-12-17 15:06:00,3877,412,cancelation,year,enterprise,18.99,12,2020
17575,2021-02-11 15:01:00,8355,456,purchase,year,smart,25.0,2,2021
17576,2021-02-27 15:03:00,57584,441,purchase,month,smart,3.5,2,2021
17577,2021-03-29 22:01:00,57584,441,cancelation,month,smart,3.5,3,2021
17578,2021-01-07 20:01:00,46095,497,purchase,month,enterprise,10.99,1,2021
17579,2021-02-04 21:01:00,46095,497,purchase,month,enterprise,10.99,2,2021
17580,2021-03-07 21:01:00,46095,497,purchase,month,enterprise,10.99,3,2021
17581,2021-04-06 22:01:00,46095,497,purchase,month,enterprise,10.99,4,2021
17582,2021-05-07 23:01:00,46095,497,purchase,month,enterprise,10.99,5,2021
17583,2021-04-28 13:56:00,70834,497,purchase,month,enterprise,10.99,4,2021
17584,2021-05-28 22:02:00,70834,497,cancelation,month,enterprise,10.99,5,2021
17585,2021-03-11 12:55:00,60961,513,purchase,month,smart plus,8.99,3,2021
17586,2021-03-11 13:32:00,60961,513,cancelation,month,smart plus,8.99,3,2021
17587,2021-03-31 14:44:00,30257,513,purchase,month,smart plus,8.99,3,2021
17588,2021-05-01 15:02:00,30257,513,purchase,month,smart plus,8.99,5,2021
17589,2021-05-31 16:01:00,30257,513,purchase,month,smart plus,8.99,5,2021
17590,2021-05-31 16:33:00,75730,513,purchase,month,smart plus,8.99,5,2021
17591,2020-12-24 23:01:00,11047,503,cancelation,month,enterprise,10.99,12,2020
17592,2021-04-17 15:46:00,68553,475,cancelation,trial,trial smart,0.0,4,2021
17593,2020-12-29 01:00:00,35917,497,purchase,month,enterprise,10.99,12,2020
17594,2021-01-26 02:01:00,35917,497,purchase,month,enterprise,10.99,1,2021
17595,2021-02-26 01:01:00,35917,497,purchase,month,enterprise,10.99,2,2021
17596,2021-03-28 02:01:00,35917,497,purchase,month,enterprise,10.99,3,2021
17597,2021-04-28 03:01:00,35917,497,purchase,month,enterprise,10.99,4,2021
17598,2021-05-28 04:01:00,35917,497,purchase,month,enterprise,10.99,5,2021
17599,2021-03-18 20:32:00,62647,441,purchase,month,smart,3.5,3,2021
17600,2021-04-18 21:01:00,62647,441,purchase,month,smart,3.5,4,2021
17601,2021-05-18 22:01:00,62647,441,cancelation,month,smart,3.5,5,2021
17602,2021-02-01 23:07:00,49759,487,cancelation,trial,trial smart,0.0,2,2021
17603,2021-01-09 01:29:00,50649,497,purchase,month,enterprise,10.99,1,2021
17604,2021-01-09 02:01:00,50649,497,cancelation,month,enterprise,10.99,1,2021
17605,2021-05-16 14:36:00,73305,513,purchase,month,smart plus,8.99,5,2021
17606,2020-12-28 21:01:00,5176,371,purchase,year,smart,20.0,12,2020
17607,2020-12-17 23:01:00,43154,505,cancelation,month,enterprise,10.99,12,2020
17608,2021-02-25 08:28:00,56350,475,cancelation,trial,trial smart,0.0,2,2021
17609,2020-12-16 18:23:00,47693,497,purchase,month,enterprise,10.99,12,2020
17610,2021-01-13 19:00:00,47693,497,purchase,month,enterprise,10.99,1,2021
17611,2021-02-13 19:00:00,47693,497,purchase,month,enterprise,10.99,2,2021
17612,2021-03-15 19:01:00,47693,497,purchase,month,enterprise,10.99,3,2021
17613,2021-04-15 20:00:00,47693,497,purchase,month,enterprise,10.99,4,2021
17614,2021-05-15 22:01:00,47693,497,cancelation,month,enterprise,10.99,5,2021
